cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10,cls11,cls12,cls13,cls14,cls15,cls16,cls17,cls18,cls19,cls20
2757.38364,2779.159761,2766.229044,2805.30763,2597.936772,2806.66766,2811.154396,2609.967842,2649.512347,2978.971805,2757.38364,2779.159761,2766.229044,2805.30763,2597.936772,2806.66766,2811.154396,2609.967842,2649.512347,2978.971805
3008.951084,2892.159447,3021.79457,2956.232586,2913.491163,2950.654134,2998.453139,2932.086665,2940.313191,2833.038215,3008.951084,2892.159447,3021.79457,2956.232586,2913.491163,2950.654134,2998.453139,2932.086665,2940.313191,2833.038215
3138.532164,2952.241327,2861.975253,2992.851088,2848.251414,2775.327396,2846.40483,2824.462192,2911.027415,2786.719928,3138.532164,2952.241327,2861.975253,2992.851088,2848.251414,2775.327396,2846.40483,2824.462192,2911.027415,2786.719928
2796.870638,2752.46129,2845.789085,3011.324976,2767.215728,2740.520214,2796.724393,2759.130156,2827.359083,2864.428163,2796.870638,2752.46129,2845.789085,3011.324976,2767.215728,2740.520214,2796.724393,2759.130156,2827.359083,2864.428163
3208.123063,3122.145529,3249.106385,3011.983051,3144.956369,3103.871167,2994.182312,3070.171987,3000.303249,3032.199575,3208.123063,3122.145529,3249.106385,3011.983051,3144.956369,3103.871167,2994.182312,3070.171987,3000.303249,3032.199575
3211.373437,3152.845998,3265.177308,3117.56868,3319.476726,3284.819397,3020.881307,3106.425177,3333.602082,3296.025001,3211.373437,3152.845998,3265.177308,3117.56868,3319.476726,3284.819397,3020.881307,3106.425177,3333.602082,3296.025001
3078.417489,3245.461894,3221.070142,3071.857458,3217.349182,3207.126659,3265.503907,2951.914623,3188.946249,3211.508418,3078.417489,3245.461894,3221.070142,3071.857458,3217.349182,3207.126659,3265.503907,2951.914623,3188.946249,3211.508418
3560.385245,3616.07823,3626.799937,3549.620332,3562.808829,3417.658719,3564.749754,3631.374315,3702.989448,3592.938539,3560.385245,3616.07823,3626.799937,3549.620332,3562.808829,3417.658719,3564.749754,3631.374315,3702.989448,3592.938539
3062.91992,2997.693774,2983.190112,3158.713913,3006.189768,3139.730604,2942.145321,3036.824178,3124.171004,3089.701256,3062.91992,2997.693774,2983.190112,3158.713913,3006.189768,3139.730604,2942.145321,3036.824178,3124.171004,3089.701256
2507.582862,2550.560233,2471.62778,2557.820796,2601.962881,2590.32074,2553.750017,2452.750406,2512.742121,2330.304131,2507.582862,2550.560233,2471.62778,2557.820796,2601.962881,2590.32074,2553.750017,2452.750406,2512.742121,2330.304131
2109.823932,2053.379011,1996.027674,2085.26784,2301.172503,2076.649657,1956.194585,1913.971413,1977.916741,2244.735045,2109.823932,2053.379011,1996.027674,2085.26784,2301.172503,2076.649657,1956.194585,1913.971413,1977.916741,2244.735045
1639.885798,1374.205056,1526.174899,1617.092972,1448.495991,1532.978776,1663.589387,1570.991636,1426.506382,1409.199062,1639.885798,1374.205056,1526.174899,1617.092972,1448.495991,1532.978776,1663.589387,1570.991636,1426.506382,1409.199062
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858.163136,2868.526536,2853.551999,2945.44937,3001.961749,2837.191875,2970.479866,2757.95315,2759.986508,2877.743011,2858.163136,2868.526536,2853.551999,2945.44937,3001.961749,2837.191875,2970.479866,2757.95315,2759.986508,2877.743011
3830.043653,3769.878064,3782.754269,4023.665647,3884.716797,3912.149712,3856.178863,3917.351733,3762.693974,3804.910737,3830.043653,3769.878064,3782.754269,4023.665647,3884.716797,3912.149712,3856.178863,3917.351733,3762.693974,3804.910737
3801.77434,4018.415448,3664.007641,3899.710149,3827.984401,4188.599762,3884.073684,3958.860984,3737.648492,3817.147288,3801.77434,4018.415448,3664.007641,3899.710149,3827.984401,4188.599762,3884.073684,3958.860984,3737.648492,3817.147288
3963.277021,4358.215975,3977.686713,4002.511086,4184.818455,4307.286869,4180.894318,4205.54555,4228.170126,4106.945001,3963.277021,4358.215975,3977.686713,4002.511086,4184.818455,4307.286869,4180.894318,4205.54555,4228.170126,4106.945001
3944.796256,3993.650687,4032.596795,4222.379446,4035.463946,3963.27874,4126.144971,3936.183189,4059.560757,4076.857171,3944.796256,3993.650687,4032.596795,4222.379446,4035.463946,3963.27874,4126.144971,3936.183189,4059.560757,4076.857171
3893.535413,4241.274608,3875.888718,3891.151761,4174.784812,3903.469598,3750.594118,4194.761474,3810.415891,3908.954874,3893.535413,4241.274608,3875.888718,3891.151761,4174.784812,3903.469598,3750.594118,4194.761474,3810.415891,3908.954874
3458.256244,3643.09195,3507.497725,3680.923921,3452.893781,3487.959123,3500.712806,3425.694942,3429.900218,3470.130537,3458.256244,3643.09195,3507.497725,3680.923921,3452.893781,3487.959123,3500.712806,3425.694942,3429.900218,3470.130537
3701.657804,3755.177685,3950.937267,3922.770735,3935.791857,3937.306149,4017.691101,3858.15974,3835.96656,3971.535908,3701.657804,3755.177685,3950.937267,3922.770735,3935.791857,3937.306149,4017.691101,3858.15974,3835.96656,3971.535908
4031.012923,4028.026118,3988.956262,4039.864489,3844.681426,3984.603763,4166.996396,3874.350341,3956.563109,4167.990203,4031.012923,4028.026118,3988.956262,4039.864489,3844.681426,3984.603763,4166.996396,3874.350341,3956.563109,4167.990203
2822.782846,2720.841503,2518.253697,2649.793639,2740.795144,2710.321929,2713.581347,2880.69542,2840.972806,2586.020776,2822.782846,2720.841503,2518.253697,2649.793639,2740.795144,2710.321929,2713.581347,2880.69542,2840.972806,2586.020776
2732.469762,2672.684152,2755.69643,2606.537498,2595.707394,2616.2341,2721.817773,2644.84945,2721.451333,2589.341525,2732.469762,2672.684152,2755.69643,2606.537498,2595.707394,2616.2341,2721.817773,2644.84945,2721.451333,2589.341525
3786.989259,3951.494255,3941.855848,3957.209389,3920.913046,3792.184071,3684.300797,3947.992061,3989.661142,3768.643151,3786.989259,3951.494255,3941.855848,3957.209389,3920.913046,3792.184071,3684.300797,3947.992061,3989.661142,3768.643151
3318.081817,3398.922994,3329.656991,3314.197277,3190.836575,3423.165665,3223.577596,3352.829569,3378.841612,3423.698286,3318.081817,3398.922994,3329.656991,3314.197277,3190.836575,3423.165665,3223.577596,3352.829569,3378.841612,3423.698286
2580.81783,2737.865015,2607.949451,2534.205707,2734.155096,2585.114499,2609.023898,2806.569079,2593.770587,2655.748289,2580.81783,2737.865015,2607.949451,2534.205707,2734.155096,2585.114499,2609.023898,2806.569079,2593.770587,2655.748289
2223.915434,2050.467709,1976.747601,2209.033764,1956.067199,2009.31561,2166.394234,1899.444323,2078.341997,2098.887744,2223.915434,2050.467709,1976.747601,2209.033764,1956.067199,2009.31561,2166.394234,1899.444323,2078.341997,2098.887744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331.316334,2683.219267,2638.336614,2570.113458,2631.205837,2545.258104,2476.643373,2485.170982,2635.446802,2589.667997,2331.316334,2683.219267,2638.336614,2570.113458,2631.205837,2545.258104,2476.643373,2485.170982,2635.446802,2589.667997
2168.508056,2134.612901,2119.345601,2056.07314,2140.547995,2173.004821,2220.396585,2116.239422,2373.354428,2089.099829,2168.508056,2134.612901,2119.345601,2056.07314,2140.547995,2173.004821,2220.396585,2116.239422,2373.354428,2089.099829
2549.349276,2701.119596,2563.669818,2564.935892,2451.678444,2588.508801,2724.564972,2621.971019,2620.055623,2697.353668,2549.349276,2701.119596,2563.669818,2564.935892,2451.678444,2588.508801,2724.564972,2621.971019,2620.055623,2697.353668
3258.567435,3075.13949,3140.341831,3186.240955,3251.231284,3041.171737,3172.238921,3140.9973,3173.478972,3182.97533,3258.567435,3075.13949,3140.341831,3186.240955,3251.231284,3041.171737,3172.238921,3140.9973,3173.478972,3182.97533
3038.969928,3296.218251,2867.194537,3070.787408,2848.052737,3085.119806,3066.836969,3019.559377,3157.35208,3085.560992,3038.969928,3296.218251,2867.194537,3070.787408,2848.052737,3085.119806,3066.836969,3019.559377,3157.35208,3085.560992
3181.767413,3186.811065,3275.636995,3253.986284,3165.065931,3320.061291,3328.831058,3340.683564,3106.860097,3167.90324,3181.767413,3186.811065,3275.636995,3253.986284,3165.065931,3320.061291,3328.831058,3340.683564,3106.860097,3167.90324
3009.736262,3128.323434,3107.247678,3072.762233,3220.839021,3058.905089,3090.596439,3107.915862,3183.132114,3084.594022,3009.736262,3128.323434,3107.247678,3072.762233,3220.839021,3058.905089,3090.596439,3107.915862,3183.132114,3084.594022
3135.706862,3268.025368,3163.47783,3201.680485,3170.793938,3089.335965,3149.575699,3212.896912,3282.980666,3033.508042,3135.706862,3268.025368,3163.47783,3201.680485,3170.793938,3089.335965,3149.575699,3212.896912,3282.980666,3033.508042
3437.939988,3582.864823,3537.939075,3470.557967,3556.411412,3237.950568,3546.93574,3501.694861,3435.980184,3576.743085,3437.939988,3582.864823,3537.939075,3470.557967,3556.411412,3237.950568,3546.93574,3501.694861,3435.980184,3576.743085
3722.093649,3608.104891,3711.424721,3717.751354,3720.797396,3731.947985,3769.241789,3853.307978,3776.926385,3953.022615,3722.093649,3608.104891,3711.424721,3717.751354,3720.797396,3731.947985,3769.241789,3853.307978,3776.926385,3953.022615
3432.473014,3610.036448,3570.468261,3645.576149,3733.542485,3631.652235,3746.682434,3647.684529,3567.007663,3518.773109,3432.473014,3610.036448,3570.468261,3645.576149,3733.542485,3631.652235,3746.682434,3647.684529,3567.007663,3518.773109
3170.331755,3264.449026,3170.206539,3263.31395,3408.122858,3344.097546,3239.341893,3321.353234,3363.13203,3325.76567,3170.331755,3264.449026,3170.206539,3263.31395,3408.122858,3344.097546,3239.341893,3321.353234,3363.13203,3325.76567
2739.785446,2592.297372,2613.19539,2619.145871,2577.736565,2595.574835,2708.679674,2685.273783,2655.63119,2535.760851,2739.785446,2592.297372,2613.19539,2619.145871,2577.736565,2595.574835,2708.679674,2685.273783,2655.63119,2535.760851
2070.903682,2127.504464,2167.644079,2092.71699,1976.485564,2234.919757,2071.34596,2104.075891,2223.923057,2305.051026,2070.903682,2127.504464,2167.644079,2092.71699,1976.485564,2234.919757,2071.34596,2104.075891,2223.923057,2305.051026
1826.107336,1641.133372,1814.31543,1814.157047,1668.597443,1741.516807,1864.689242,1632.997882,1610.449935,1639.307847,1826.107336,1641.133372,1814.31543,1814.157047,1668.597443,1741.516807,1864.689242,1632.997882,1610.449935,1639.307847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043.469168,2032.963336,2020.014849,1895.794865,1832.181055,1870.728467,1953.230525,1953.251922,1914.770575,2000.330607,2043.469168,2032.963336,2020.014849,1895.794865,1832.181055,1870.728467,1953.230525,1953.251922,1914.770575,2000.330607
2192.528918,2046.475064,2158.586224,2063.151133,2152.303251,2152.075634,1958.871064,2101.050192,1910.880914,2079.664543,2192.528918,2046.475064,2158.586224,2063.151133,2152.303251,2152.075634,1958.871064,2101.050192,1910.880914,2079.664543
2503.343598,2545.715655,2464.632465,2666.314522,2730.31639,2758.903865,2733.758091,2718.452611,2731.089051,2564.413023,2503.343598,2545.715655,2464.632465,2666.314522,2730.31639,2758.903865,2733.758091,2718.452611,2731.089051,2564.413023
2842.540667,2767.079301,2845.69673,2821.682881,2869.626957,2899.777171,2626.629376,2846.522645,2931.224612,2949.07267,2842.540667,2767.079301,2845.69673,2821.682881,2869.626957,2899.777171,2626.629376,2846.522645,2931.224612,2949.07267
2915.425846,3084.222888,2939.923158,2925.705933,2798.308333,2756.802838,2786.25467,2915.4103,2805.317281,2885.489193,2915.425846,3084.222888,2939.923158,2925.705933,2798.308333,2756.802838,2786.25467,2915.4103,2805.317281,2885.489193
2875.304357,2803.245289,2864.43913,2957.722815,2925.487516,2919.798639,3045.997096,2965.668629,3029.7625,2771.354568,2875.304357,2803.245289,2864.43913,2957.722815,2925.487516,2919.798639,3045.997096,2965.668629,3029.7625,2771.354568
2821.586821,2882.320606,2861.313761,2861.533062,2896.906373,3060.860903,2905.739833,2789.452398,2838.157661,2763.932403,2821.586821,2882.320606,2861.313761,2861.533062,2896.906373,3060.860903,2905.739833,2789.452398,2838.157661,2763.932403
3002.013165,3133.420056,3035.940729,3071.54024,3012.52687,2922.857577,2905.126352,2884.572366,2866.720522,3017.435712,3002.013165,3133.420056,3035.940729,3071.54024,3012.52687,2922.857577,2905.126352,2884.572366,2866.720522,3017.435712
3274.395478,3230.015128,3203.329491,3262.886285,2975.68888,3278.539853,3198.266216,3299.321102,3287.391242,3286.110235,3274.395478,3230.015128,3203.329491,3262.886285,2975.68888,3278.539853,3198.266216,3299.321102,3287.391242,3286.110235
3474.41504,3581.539295,3650.297066,3495.80935,3404.983243,3665.648721,3709.636775,3603.982032,3629.314016,3642.251598,3474.41504,3581.539295,3650.297066,3495.80935,3404.983243,3665.648721,3709.636775,3603.982032,3629.314016,3642.251598
3636.639323,3579.876556,3624.887729,3522.276025,3478.459795,3460.024008,3549.867368,3622.879188,3584.314693,3625.336791,3636.639323,3579.876556,3624.887729,3522.276025,3478.459795,3460.024008,3549.867368,3622.879188,3584.314693,3625.336791
2961.726485,3077.089124,3097.836491,3102.348238,3270.786536,3123.723196,3181.763907,2993.897161,3021.93482,3094.079834,2961.726485,3077.089124,3097.836491,3102.348238,3270.786536,3123.723196,3181.763907,2993.897161,3021.93482,3094.079834
2407.163188,2584.665011,2463.664856,2242.376859,2448.962397,2605.566645,2494.803471,2547.116329,2499.187278,2624.291273,2407.163188,2584.665011,2463.664856,2242.376859,2448.962397,2605.566645,2494.803471,2547.116329,2499.187278,2624.291273
2273.292875,2305.37865,2175.205611,2183.696321,1967.665297,2014.423376,2034.87753,2077.208732,2005.866411,2169.556896,2273.292875,2305.37865,2175.205611,2183.696321,1967.665297,2014.423376,2034.87753,2077.208732,2005.866411,2169.556896
1560.674438,1441.469301,1613.413514,1550.980336,1701.401755,1714.312798,1671.612039,1437.095981,1616.680702,1797.151747,1560.674438,1441.469301,1613.413514,1550.980336,1701.401755,1714.312798,1671.612039,1437.095981,1616.680702,1797.151747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908.474663,1730.364273,1726.528684,1864.384545,1904.926927,1921.481212,2026.55316,1860.96434,1709.06862,1739.814836,1908.474663,1730.364273,1726.528684,1864.384545,1904.926927,1921.481212,2026.55316,1860.96434,1709.06862,1739.814836
1983.645353,1957.540483,1790.343131,1854.215179,2003.201742,2064.161424,1787.578124,2135.182454,1864.887471,1895.191867,1983.645353,1957.540483,1790.343131,1854.215179,2003.201742,2064.161424,1787.578124,2135.182454,1864.887471,1895.191867
2350.840297,2347.624283,2430.618504,2311.508718,2207.266275,2368.948472,2236.949401,2239.517236,2312.707343,2280.170161,2350.840297,2347.624283,2430.618504,2311.508718,2207.266275,2368.948472,2236.949401,2239.517236,2312.707343,2280.170161
2857.155943,2886.451873,2632.664903,2899.104564,2795.274186,2790.859775,2858.255663,2843.312114,2813.938638,2770.290626,2857.155943,2886.451873,2632.664903,2899.104564,2795.274186,2790.859775,2858.255663,2843.312114,2813.938638,2770.290626
2820.958895,2781.997801,2848.894385,2848.925482,2679.943039,2684.106995,2884.215531,2888.396893,2881.991048,2807.345133,2820.958895,2781.997801,2848.894385,2848.925482,2679.943039,2684.106995,2884.215531,2888.396893,2881.991048,2807.345133
2693.201663,2723.166302,2735.548903,2936.839504,2644.909341,2722.766944,2630.037626,2680.441456,2570.555663,2750.46075,2693.201663,2723.166302,2735.548903,2936.839504,2644.909341,2722.766944,2630.037626,2680.441456,2570.555663,2750.46075
2676.404065,2844.529989,2962.128294,2840.293425,2802.209902,2837.021496,2846.319098,2760.641385,2830.820319,2685.915944,2676.404065,2844.529989,2962.128294,2840.293425,2802.209902,2837.021496,2846.319098,2760.641385,2830.820319,2685.915944
3027.553133,2845.083361,2802.724779,2818.225102,2899.837737,2874.442931,3030.807364,3009.043338,2893.790606,2902.498141,3027.553133,2845.083361,2802.724779,2818.225102,2899.837737,2874.442931,3030.807364,3009.043338,2893.790606,2902.498141
3002.149431,3137.082287,3066.225931,3122.655921,3160.737296,3155.314055,3176.974582,3145.344397,3196.697297,3056.636917,3002.149431,3137.082287,3066.225931,3122.655921,3160.737296,3155.314055,3176.974582,3145.344397,3196.697297,3056.636917
3863.586546,3981.616245,4110.33532,3825.534428,3748.094195,3683.183944,3729.943773,3961.330943,3592.812212,3516.08663,3863.586546,3981.616245,4110.33532,3825.534428,3748.094195,3683.183944,3729.943773,3961.330943,3592.812212,3516.08663
4085.52849,4015.140119,3963.446495,3862.063118,3954.966095,3958.271103,3884.522859,4064.360738,3916.164228,4044.75999,4085.52849,4015.140119,3963.446495,3862.063118,3954.966095,3958.271103,3884.522859,4064.360738,3916.164228,4044.75999
3376.556096,3528.180371,3192.833912,3001.754911,3299.775575,3385.916172,3184.663011,3236.126064,3276.6022,3383.38308,3376.556096,3528.180371,3192.833912,3001.754911,3299.775575,3385.916172,3184.663011,3236.126064,3276.6022,3383.38308
2682.17047,2861.809723,2817.264096,2588.307956,2604.008804,2736.276657,2752.145618,2733.68332,2712.837773,2711.06688,2682.17047,2861.809723,2817.264096,2588.307956,2604.008804,2736.276657,2752.145618,2733.68332,2712.837773,2711.06688
2366.782025,2518.340264,2218.156428,2253.369557,2312.65553,2344.736512,2517.821894,2273.321276,2365.921679,2329.830538,2366.782025,2518.340264,2218.156428,2253.369557,2312.65553,2344.736512,2517.821894,2273.321276,2365.921679,2329.830538
1863.342972,1698.882523,1983.258867,1805.152171,1800.394838,1744.29004,1945.832884,1815.840594,1916.174041,1652.961829,1863.342972,1698.882523,1983.258867,1805.152171,1800.394838,1744.29004,1945.832884,1815.840594,1916.174041,1652.961829
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918.696107,1984.617942,2074.262906,1856.684152,1832.556906,2013.052978,1921.293386,2020.771982,1950.680791,1896.812264,1918.696107,1984.617942,2074.262906,1856.684152,1832.556906,2013.052978,1921.293386,2020.771982,1950.680791,1896.812264
2302.053,2334.71192,2379.178678,2451.977182,2275.494587,2375.593913,2519.484973,2312.306933,2282.803928,2314.526718,2302.053,2334.71192,2379.178678,2451.977182,2275.494587,2375.593913,2519.484973,2312.306933,2282.803928,2314.526718
2998.276113,3031.306647,2905.385106,2896.586542,2851.933341,2870.983357,2933.463805,3010.891459,2795.494408,2985.015052,2998.276113,3031.306647,2905.385106,2896.586542,2851.933341,2870.983357,2933.463805,3010.891459,2795.494408,2985.015052
3223.696162,2989.233159,3092.048429,3026.194464,3283.040896,3177.802692,2987.524647,3008.856666,3181.08646,3098.133336,3223.696162,2989.233159,3092.048429,3026.194464,3283.040896,3177.802692,2987.524647,3008.856666,3181.08646,3098.133336
3194.874684,3222.841139,3250.461574,3111.20262,3268.783046,3035.203186,3202.350391,3097.255521,3222.952338,3247.571492,3194.874684,3222.841139,3250.461574,3111.20262,3268.783046,3035.203186,3202.350391,3097.255521,3222.952338,3247.571492
3231.983601,3286.856126,3133.519862,3341.722769,3432.226747,3104.851163,3320.014731,3288.284359,3178.944522,3154.574526,3231.983601,3286.856126,3133.519862,3341.722769,3432.226747,3104.851163,3320.014731,3288.284359,3178.944522,3154.574526
